<ERROR 17:08:44,043 PropertiesConfigurationManager::init> tg=<main> Could not read configuration file [/home/besson/OpenKnowledge/config/ok.user.properties].>
<WARN  17:08:44,068 PropertiesConfigurationManager::getModule> tg=<main> Getting module 'user-interface': class 'true' not found>
<ERROR 17:08:44,080 PropertiesConfigurationManager::init> tg=<main> Could not read configuration file [/home/besson/OpenKnowledge/config/ok.user.properties].>
Using SPSMather
<DEBUG 17:08:44,205 MatchManager::getInputStream> tg=<main> Trying to load config/SMatch.properties from [file]>
<DEBUG 17:08:44,222 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/adj_syn.arr from [jar]>
<DEBUG 17:08:44,228 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/adj_opp.arr from [jar]>
<DEBUG 17:08:44,231 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/noun3_mg.arr from [jar]>
<DEBUG 17:08:44,292 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/noun_opp_new.arr from [jar]>
<DEBUG 17:08:44,311 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/adv_opp.arr from [jar]>
<DEBUG 17:08:44,312 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/verb_mg.arr from [jar]>
<DEBUG 17:08:44,317 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/nominalizations.arr from [jar]>
<DEBUG 17:08:44,320 MatchManager::createComponents> tg=<main> USING WNMatcher edu.unitn.dit.smatch.oracles.wordnet.InMemoryWordNetBinaryArray>
<DEBUG 17:08:44,324 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/lemmas.arr from [jar]>
<DEBUG 17:08:44,555 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/lemma_synsets.arr from [jar]>
<DEBUG 17:08:44,709 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/synset_lemmas.arr from [jar]>
<DEBUG 17:08:44,777 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/synset_pos.arr from [jar]>
<DEBUG 17:08:44,878 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/noun_exc.hash from [jar]>
<DEBUG 17:08:44,884 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/verb_exc.hash from [jar]>
<DEBUG 17:08:44,889 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/adj_exc.hash from [jar]>
<DEBUG 17:08:44,893 MatchManager::getInputStream> tg=<main> Trying to load /WordNet/adv_exc.hash from [jar]>
<INFO  17:08:45,114 IMQueryCallBack::handleNewIms> tg=<pool-3-thread-2> handleNewIms called 1>
<INFO  17:08:45,114 InteractionTask::processReceivedInteraction> tg=<pool-3-thread-2> Will process IM 528f5c7c7185c98b9a6ec5c3d6f58de8>
<INFO  17:08:45,236 SimpleNode::dump> tg=<pool-3-thread-2> parse>
<INFO  17:08:45,250 SimpleNode::dump> tg=<pool-3-thread-2>      messageOut bookTicket[Reserve=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,250 SimpleNode::dump> tg=<pool-3-thread-2>       constraint userMakesABook[Reserve=unset]>
<INFO  17:08:45,251 SimpleNode::dump> tg=<pool-3-thread-2>      THEN>
<INFO  17:08:45,251 SimpleNode::dump> tg=<pool-3-thread-2>       messageIn responseTA[Statement=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,251 SimpleNode::dump> tg=<pool-3-thread-2>        constraint statement[Statement=unset]>
<INFO  17:08:45,251 SimpleNode::dump> tg=<pool-3-thread-2>       THEN>
<INFO  17:08:45,252 SimpleNode::dump> tg=<pool-3-thread-2>        messageIn responseAL[Eticket=unset] => a(airline[],unset)>
<INFO  17:08:45,252 SimpleNode::dump> tg=<pool-3-thread-2>         constraint eTicket[Eticket=unset]>
<INFO  17:08:45,252 SimpleNode::dump> tg=<pool-3-thread-2>        newRole a(traveler[],unset)>
<INFO  17:08:45,253 SimpleNode::dump> tg=<pool-3-thread-2>    THEN>
<INFO  17:08:45,253 SimpleNode::dump> tg=<pool-3-thread-2>     messageOut cancelReserve[Reserve=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,253 SimpleNode::dump> tg=<pool-3-thread-2>      constraint userMakesACancellation[Reserve=unset]>
<INFO  17:08:45,253 SimpleNode::dump> tg=<pool-3-thread-2>     THEN>
<INFO  17:08:45,254 SimpleNode::dump> tg=<pool-3-thread-2>      messageIn response[Confirmation=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,254 SimpleNode::dump> tg=<pool-3-thread-2>       constraint cancellation[Confirmation=unset]>
<INFO  17:08:45,254 SimpleNode::dump> tg=<pool-3-thread-2>      newRole a(traveler[],unset)>
<INFO  17:08:45,254 SimpleNode::dump> tg=<pool-3-thread-2>  clause a(travelAgency[],unset)>
<INFO  17:08:45,255 SimpleNode::dump> tg=<pool-3-thread-2>   OR>
<INFO  17:08:45,255 SimpleNode::dump> tg=<pool-3-thread-2>    OR>
<INFO  17:08:45,257 SimpleNode::dump> tg=<pool-3-thread-2>     OR>
<INFO  17:08:45,257 SimpleNode::dump> tg=<pool-3-thread-2>      OR>
<INFO  17:08:45,258 SimpleNode::dump> tg=<pool-3-thread-2>       OR>
<INFO  17:08:45,258 SimpleNode::dump> tg=<pool-3-thread-2>        OR>
<INFO  17:08:45,258 SimpleNode::dump> tg=<pool-3-thread-2>         THEN>
<INFO  17:08:45,258 SimpleNode::dump> tg=<pool-3-thread-2>          messageIn orderTrip[Destination=unset, Date=unset, Name=unset, CcNumber=unset] => a(traveler[],unset)>
<INFO  17:08:45,259 SimpleNode::dump> tg=<pool-3-thread-2>           constraint registerUser[Name=unset, CcNumber=unset]>
<INFO  17:08:45,259 SimpleNode::dump> tg=<pool-3-thread-2>          THEN>
<INFO  17:08:45,261 SimpleNode::dump> tg=<pool-3-thread-2>           messageOut search[Destination=unset, Date=unset] => a(airline[],unset)>
<INFO  17:08:45,262 SimpleNode::dump> tg=<pool-3-thread-2>           newRole a(travelAgency[],unset)>
<INFO  17:08:45,262 SimpleNode::dump> tg=<pool-3-thread-2>         THEN>
<INFO  17:08:45,262 SimpleNode::dump> tg=<pool-3-thread-2>          messageIn response[FlightStatus=unset, FlightID=unset, FlightPrice=unset, AirlineName=unset] => a(airline[],unset)>
<INFO  17:08:45,263 SimpleNode::dump> tg=<pool-3-thread-2>           constraint searchResult[FlightStatus=unset, FlightID=unset, FlightPrice=unset, AirlineName=unset]>
<INFO  17:08:45,263 SimpleNode::dump> tg=<pool-3-thread-2>          THEN>
<INFO  17:08:45,263 SimpleNode::dump> tg=<pool-3-thread-2>           messageOut flights[FlightStatus=unset, FlightID=unset, FlightPrice=unset, AirlineName=unset] => a(traveler[],unset)>
<INFO  17:08:45,263 SimpleNode::dump> tg=<pool-3-thread-2>            constraint buildResponse[FlightStatus=unset, FlightID=unset, FlightPrice=unset, AirlineName=unset]>
<INFO  17:08:45,264 SimpleNode::dump> tg=<pool-3-thread-2>           newRole a(travelAgency[],unset)>
<INFO  17:08:45,264 SimpleNode::dump> tg=<pool-3-thread-2>        THEN>
<INFO  17:08:45,264 SimpleNode::dump> tg=<pool-3-thread-2>         messageIn reserveTicket[FlightID=unset] => a(traveler[],unset)>
<INFO  17:08:45,265 SimpleNode::dump> tg=<pool-3-thread-2>          constraint travelAgencyMakesAReservation[FlightID=unset, TravelAgencyID=unset]>
<INFO  17:08:45,265 SimpleNode::dump> tg=<pool-3-thread-2>         THEN>
<INFO  17:08:45,265 SimpleNode::dump> tg=<pool-3-thread-2>          messageOut reserve[FlightID=unset, TravelAgencyID=unset] => a(airline[],unset)>
<INFO  17:08:45,266 SimpleNode::dump> tg=<pool-3-thread-2>          THEN>
<INFO  17:08:45,266 SimpleNode::dump> tg=<pool-3-thread-2>           messageIn response[ReserveCost=unset] => a(airline[],unset)>
<INFO  17:08:45,268 SimpleNode::dump> tg=<pool-3-thread-2>            constraint travelAgencyRegisterReservation[ReserveCost=unset, Reserve=unset]>
<INFO  17:08:45,268 SimpleNode::dump> tg=<pool-3-thread-2>           THEN>
<INFO  17:08:45,269 SimpleNode::dump> tg=<pool-3-thread-2>            messageOut response[Reserve=unset] => a(traveler[],unset)>
<INFO  17:08:45,269 SimpleNode::dump> tg=<pool-3-thread-2>            newRole a(travelAgency[],unset)>
<INFO  17:08:45,269 SimpleNode::dump> tg=<pool-3-thread-2>       THEN>
<INFO  17:08:45,270 SimpleNode::dump> tg=<pool-3-thread-2>        messageIn cancelReserve[Reserve=unset] => a(traveler[],unset)>
<INFO  17:08:45,270 SimpleNode::dump> tg=<pool-3-thread-2>         constraint confirmCancellation[Reserve=unset]>
<INFO  17:08:45,270 SimpleNode::dump> tg=<pool-3-thread-2>        THEN>
<INFO  17:08:45,270 SimpleNode::dump> tg=<pool-3-thread-2>         messageOut cancel[Reserve=unset] => a(airline[],unset)>
<INFO  17:08:45,271 SimpleNode::dump> tg=<pool-3-thread-2>         THEN>
<INFO  17:08:45,280 SimpleNode::dump> tg=<pool-3-thread-2>          messageIn response[Confirmation=unset] => a(airline[],unset)>
<INFO  17:08:45,280 SimpleNode::dump> tg=<pool-3-thread-2>          THEN>
<INFO  17:08:45,281 SimpleNode::dump> tg=<pool-3-thread-2>           messageOut response[Confirmation=unset] => a(traveler[],unset)>
<INFO  17:08:45,281 SimpleNode::dump> tg=<pool-3-thread-2>           newRole a(travelAgency[],unset)>
<INFO  17:08:45,281 SimpleNode::dump> tg=<pool-3-thread-2>      THEN>
<INFO  17:08:45,282 SimpleNode::dump> tg=<pool-3-thread-2>       messageIn bookTicket[Reserve=unset] => a(traveler[],unset)>
<INFO  17:08:45,282 SimpleNode::dump> tg=<pool-3-thread-2>        constraint catchUserData[Reserve=unset, Name=unset, CcNumber=unset, TotalPrice=unset]>
<INFO  17:08:45,282 SimpleNode::dump> tg=<pool-3-thread-2>       THEN>
<INFO  17:08:45,282 SimpleNode::dump> tg=<pool-3-thread-2>        messageOut check[Reserve=unset, Name=unset, CcNumber=unset, TotalPrice=unset] => a(acquirer[],unset)>
<INFO  17:08:45,283 SimpleNode::dump> tg=<pool-3-thread-2>        newRole a(travelAgency[],unset)>
<INFO  17:08:45,283 SimpleNode::dump> tg=<pool-3-thread-2>     THEN>
<INFO  17:08:45,283 SimpleNode::dump> tg=<pool-3-thread-2>      messageIn approval[Status=unset, TravelAgencyPayment=unset] => a(acquirer[],unset)>
<INFO  17:08:45,283 SimpleNode::dump> tg=<pool-3-thread-2>       constraint registerPayment[Status=unset, TravelAgencyPayment=unset]>
<INFO  17:08:45,283 SimpleNode::dump> tg=<pool-3-thread-2>      THEN>
<INFO  17:08:45,284 SimpleNode::dump> tg=<pool-3-thread-2>       messageIn confirmation[Reserve=unset, Name=unset, AirlinePayment=unset] => a(airline[],unset)>
<INFO  17:08:45,284 SimpleNode::dump> tg=<pool-3-thread-2>        constraint emitStatement[Reserve=unset, Name=unset, AirlinePayment=unset, Statement=unset]>
<INFO  17:08:45,284 SimpleNode::dump> tg=<pool-3-thread-2>       THEN>
<INFO  17:08:45,284 SimpleNode::dump> tg=<pool-3-thread-2>        messageOut responseTA[Statement=unset] => a(traveler[],unset)>
<INFO  17:08:45,285 SimpleNode::dump> tg=<pool-3-thread-2>        newRole a(travelAgency[],unset)>
<INFO  17:08:45,285 SimpleNode::dump> tg=<pool-3-thread-2>    THEN>
<INFO  17:08:45,285 SimpleNode::dump> tg=<pool-3-thread-2>     messageIn notificationTA[Status=unset] => a(acquirer[],unset)>
<INFO  17:08:45,286 SimpleNode::dump> tg=<pool-3-thread-2>      constraint emitNotificationTA[Status=unset, Statement=unset]>
<INFO  17:08:45,286 SimpleNode::dump> tg=<pool-3-thread-2>     THEN>
<INFO  17:08:45,286 SimpleNode::dump> tg=<pool-3-thread-2>      messageOut responseTA[Statement=unset] => a(traveler[],unset)>
<INFO  17:08:45,286 SimpleNode::dump> tg=<pool-3-thread-2>      newRole a(travelAgency[],unset)>
<INFO  17:08:45,289 SimpleNode::dump> tg=<pool-3-thread-2>  clause a(airline[],unset)>
<INFO  17:08:45,289 SimpleNode::dump> tg=<pool-3-thread-2>   OR>
<INFO  17:08:45,290 SimpleNode::dump> tg=<pool-3-thread-2>    OR>
<INFO  17:08:45,290 SimpleNode::dump> tg=<pool-3-thread-2>     OR>
<INFO  17:08:45,290 SimpleNode::dump> tg=<pool-3-thread-2>      OR>
<INFO  17:08:45,290 SimpleNode::dump> tg=<pool-3-thread-2>       THEN>
<INFO  17:08:45,291 SimpleNode::dump> tg=<pool-3-thread-2>        messageIn search[Destination=unset, Date=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,291 SimpleNode::dump> tg=<pool-3-thread-2>         constraint createResponse[Destination=unset, Date=unset, FlightStatus=unset, FlightID=unset, FlightPrice=unset, AirlineName=unset]>
<INFO  17:08:45,291 SimpleNode::dump> tg=<pool-3-thread-2>        THEN>
<INFO  17:08:45,291 SimpleNode::dump> tg=<pool-3-thread-2>         messageOut response[FlightStatus=unset, FlightID=unset, FlightPrice=unset, AirlineName=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,292 SimpleNode::dump> tg=<pool-3-thread-2>         newRole a(airline[],unset)>
<INFO  17:08:45,292 SimpleNode::dump> tg=<pool-3-thread-2>       THEN>
<INFO  17:08:45,292 SimpleNode::dump> tg=<pool-3-thread-2>        messageIn reserve[FlightID=unset, TravelAgencyID=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,292 SimpleNode::dump> tg=<pool-3-thread-2>         constraint createReserve[FlightID=unset, TravelAgencyID=unset, ReserveCost=unset]>
<INFO  17:08:45,293 SimpleNode::dump> tg=<pool-3-thread-2>        THEN>
<INFO  17:08:45,293 SimpleNode::dump> tg=<pool-3-thread-2>         messageOut response[ReserveCost=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,294 SimpleNode::dump> tg=<pool-3-thread-2>         newRole a(airline[],unset)>
<INFO  17:08:45,294 SimpleNode::dump> tg=<pool-3-thread-2>      THEN>
<INFO  17:08:45,294 SimpleNode::dump> tg=<pool-3-thread-2>       messageIn payment[AirlinePayment=unset, Reserve=unset, Name=unset, CcNumber=unset] => a(acquirer[],unset)>
<INFO  17:08:45,295 SimpleNode::dump> tg=<pool-3-thread-2>       THEN>
<INFO  17:08:45,295 SimpleNode::dump> tg=<pool-3-thread-2>        messageOut confirmation[Reserve=unset, Name=unset, AirlinePayment=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,295 SimpleNode::dump> tg=<pool-3-thread-2>         constraint createEticket[AirlinePayment=unset, Reserve=unset, Name=unset, CcNumber=unset, Eticket=unset]>
<INFO  17:08:45,295 SimpleNode::dump> tg=<pool-3-thread-2>        THEN>
<INFO  17:08:45,296 SimpleNode::dump> tg=<pool-3-thread-2>         messageOut responseAL[Eticket=unset] => a(traveler[],unset)>
<INFO  17:08:45,296 SimpleNode::dump> tg=<pool-3-thread-2>         newRole a(airline[],unset)>
<INFO  17:08:45,296 SimpleNode::dump> tg=<pool-3-thread-2>     THEN>
<INFO  17:08:45,296 SimpleNode::dump> tg=<pool-3-thread-2>      messageIn notificationAL[Status=unset] => a(acquirer[],unset)>
<INFO  17:08:45,298 SimpleNode::dump> tg=<pool-3-thread-2>       constraint emitNotificationAL[Status=unset, Eticket=unset]>
<INFO  17:08:45,298 SimpleNode::dump> tg=<pool-3-thread-2>      THEN>
<INFO  17:08:45,298 SimpleNode::dump> tg=<pool-3-thread-2>       messageOut responseAL[Eticket=unset] => a(traveler[],unset)>
<INFO  17:08:45,298 SimpleNode::dump> tg=<pool-3-thread-2>       newRole a(airline[],unset)>
<INFO  17:08:45,299 SimpleNode::dump> tg=<pool-3-thread-2>    THEN>
<INFO  17:08:45,299 SimpleNode::dump> tg=<pool-3-thread-2>     messageIn cancel[Reserve=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,299 SimpleNode::dump> tg=<pool-3-thread-2>      constraint cancelReserve[Reserve=unset, Confirmation=unset]>
<INFO  17:08:45,299 SimpleNode::dump> tg=<pool-3-thread-2>     THEN>
<INFO  17:08:45,300 SimpleNode::dump> tg=<pool-3-thread-2>      messageOut response[Confirmation=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,300 SimpleNode::dump> tg=<pool-3-thread-2>      newRole a(airline[],unset)>
<INFO  17:08:45,300 SimpleNode::dump> tg=<pool-3-thread-2>  clause a(acquirer[],unset)>
<INFO  17:08:45,300 SimpleNode::dump> tg=<pool-3-thread-2>   THEN>
<INFO  17:08:45,301 SimpleNode::dump> tg=<pool-3-thread-2>    messageIn check[Reserve=unset, Name=unset, CcNumber=unset, TotalPrice=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,301 SimpleNode::dump> tg=<pool-3-thread-2>    OR>
<INFO  17:08:45,301 SimpleNode::dump> tg=<pool-3-thread-2>     THEN>
<INFO  17:08:45,302 SimpleNode::dump> tg=<pool-3-thread-2>      messageOut approval[Status=unset, TravelAgencyPayment=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,302 SimpleNode::dump> tg=<pool-3-thread-2>       constraint countPayments[Reserve=unset, Name=unset, CcNumber=unset, TotalPrice=unset, Status=unset, TravelAgencyPayment=unset, AirlinePayment=unset]>
<INFO  17:08:45,302 SimpleNode::dump> tg=<pool-3-thread-2>      THEN>
<INFO  17:08:45,302 SimpleNode::dump> tg=<pool-3-thread-2>       messageOut payment[AirlinePayment=unset, Reserve=unset, Name=unset, CcNumber=unset] => a(airline[],unset)>
<INFO  17:08:45,303 SimpleNode::dump> tg=<pool-3-thread-2>       newRole a(acquirer[],unset)>
<INFO  17:08:45,303 SimpleNode::dump> tg=<pool-3-thread-2>     THEN>
<INFO  17:08:45,303 SimpleNode::dump> tg=<pool-3-thread-2>      messageOut notificationTA[Status=unset] => a(travelAgency[],unset)>
<INFO  17:08:45,303 SimpleNode::dump> tg=<pool-3-thread-2>       constraint verifyStatus[Status=unset]>
<INFO  17:08:45,304 SimpleNode::dump> tg=<pool-3-thread-2>      THEN>
<INFO  17:08:45,304 SimpleNode::dump> tg=<pool-3-thread-2>       messageOut notificationAL[Status=unset] => a(airline[],unset)>
<INFO  17:08:45,304 SimpleNode::dump> tg=<pool-3-thread-2>       newRole a(acquirer[],unset)>
<INFO  17:08:45,305 LCCInterpreterImpl::setModel> tg=<pool-3-thread-2> {travelAgency[]=RoleSemantics{role:travelAgency,type:necessary,min:1,max:1}, traveler[]=RoleSemantics{role:traveler,type:initial,min:1,max:1}, acquirer[]=RoleSemantics{role:acquirer,type:necessary,min:1,max:1}, airline[]=RoleSemantics{role:airline,type:necessary,min:1,max:1}}>
<DEBUG 17:08:45,320 LCCModelAnalyser::analyseModel> tg=<pool-3-thread-2> Constraints for travelAgency are [registerUser(Name,CcNumber), searchResult(FlightStatus,FlightID,FlightPrice,AirlineName), buildResponse(FlightStatus,FlightID,FlightPrice,AirlineName), travelAgencyMakesAReservation(FlightID,TravelAgencyID), travelAgencyRegisterReservation(ReserveCost,Reserve), confirmCancellation(Reserve), catchUserData(Reserve,Name,CcNumber,TotalPrice), registerPayment(Status,TravelAgencyPayment), emitStatement(Reserve,Name,AirlinePayment,Statement), emitNotificationTA(Status,Statement)]>
<DEBUG 17:08:45,321 LCCModelAnalyser::analyseModel> tg=<pool-3-thread-2> Constraints for traveler are [userInitiatesOrderTrip(Destination,Date,Name,CcNumber), flights(FlightStatus,FlightID,FlightPrice,AirlineName), userMakesAReservation(FlightID), reserve(Reserve), userMakesABook(Reserve), statement(Statement), eTicket(Eticket), userMakesACancellation(Reserve), cancellation(Confirmation)]>
<DEBUG 17:08:45,321 LCCModelAnalyser::analyseModel> tg=<pool-3-thread-2> Constraints for acquirer are [countPayments(Reserve,Name,CcNumber,TotalPrice,Status,TravelAgencyPayment,AirlinePayment), verifyStatus(Status)]>
<DEBUG 17:08:45,321 LCCModelAnalyser::analyseModel> tg=<pool-3-thread-2> Constraints for airline are [createResponse(Destination,Date,FlightStatus,FlightID,FlightPrice,AirlineName), createReserve(FlightID,TravelAgencyID,ReserveCost), createEticket(AirlinePayment,Reserve,Name,CcNumber,Eticket), emitNotificationAL(Status,Eticket), cancelReserve(Reserve,Confirmation)]>
<DEBUG 17:08:45,323 LCCModelAnalyser::analyseModel> tg=<pool-3-thread-2> 

*********** LCCModelImpl Statistics ***********
 Number of Participants: 4
 Participants' Roles: 
   travelAgency = [travelAgency]
   traveler = [traveler]
   acquirer = [acquirer]
   airline = [airline]
 Participants' Constraints: 
   travelAgency = [emitStatement(Reserve,Name,AirlinePayment,Statement), emitNotificationTA(Status,Statement), buildResponse(FlightStatus,FlightID,FlightPrice,AirlineName), catchUserData(Reserve,Name,CcNumber,TotalPrice), registerUser(Name,CcNumber), searchResult(FlightStatus,FlightID,FlightPrice,AirlineName), travelAgencyRegisterReservation(ReserveCost,Reserve), registerPayment(Status,TravelAgencyPayment), travelAgencyMakesAReservation(FlightID,TravelAgencyID), confirmCancellation(Reserve)]
   traveler = [statement(Statement), userInitiatesOrderTrip(Destination,Date,Name,CcNumber), flights(FlightStatus,FlightID,FlightPrice,AirlineName), cancellation(Confirmation), eTicket(Eticket), userMakesACancellation(Reserve), userMakesAReservation(FlightID), userMakesABook(Reserve), reserve(Reserve)]
   acquirer = [verifyStatus(Status), countPayments(Reserve,Name,CcNumber,TotalPrice,Status,TravelAgencyPayment,AirlinePayment)]
   airline = [createResponse(Destination,Date,FlightStatus,FlightID,FlightPrice,AirlineName), createEticket(AirlinePayment,Reserve,Name,CcNumber,Eticket), cancelReserve(Reserve,Confirmation), createReserve(FlightID,TravelAgencyID,ReserveCost), emitNotificationAL(Status,Eticket)]
 Participant incoming communications: 
   travelAgency = [traveler, airline, acquirer]
   traveler = [travelAgency, airline]
   acquirer = [travelAgency]
   airline = [travelAgency, acquirer]
 Participant outgoing communications: 
   travelAgency = [airline, traveler, acquirer]
   traveler = [travelAgency]
   acquirer = [travelAgency, airline]
   airline = [travelAgency, traveler]
 Role incoming communications: 
   travelAgency = [traveler, acquirer, airline]
   traveler = [travelAgency]
   acquirer = [travelAgency, airline]
   airline = [travelAgency, traveler]
 Role outgoing communications: 
   travelAgency = [traveler, airline, acquirer]
   traveler = [travelAgency, airline]
   acquirer = [travelAgency]
   airline = [travelAgency, acquirer]
****************************************
>
